Component,File,Variable,Category,Type,Public?,Risk Level,Context
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"// Context manager
	ctxMgr := stokeCtx.NewManager(stokeCtx.DefaultBudget())

	checkResume(store, p)
	store.SaveState(&session.State{
		PlanID:    p.ID,
		Tasks:     p.Tasks,
		StartedAt: time.Now(),
	"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"planState := taskstate.NewPlanState(taskIDs)

	sched := scheduler.New(cfg.Workers)
	startTime := time.Now()

	// Create ONE shared worktree manager for the entire build session.
	// The merge mutex MU"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"orchestrator, err := app.New(appCfg)
		if err != nil {
			ui.TaskComplete(task.ID, false, 0, 0, 1)
			markTask(p, task.ID, plan.StatusFailed)
			store.SaveState(&session.State{PlanID: p.ID, Tasks: p.T"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"priorAttempts, _ := store.LoadAttempts(task.ID)
		attemptNum := len(priorAttempts) + 1

		if err != nil {
			ui.TaskComplete(task.ID, false, elapsed, result.TotalCostUSD, 1)
			attempt := session.Atte"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"store.SaveAttempt(attempt)
			if ts != nil {
				fmt.Println(ts.ClaimedVsVerified())
			}
			markTask(p, task.ID, plan.StatusFailed)
			store.SaveState(&session.State{PlanID: p.ID, Tasks: p.Tasks, Sta"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"ui.TaskComplete(task.ID, true, elapsed, result.TotalCostUSD, attemptNum)
		if ts != nil {
			fmt.Println(ts.ClaimedVsVerified())
		}
		store.SaveAttempt(session.Attempt{
			TaskID:   task.ID,
			Numbe"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"Success:  true,
			CostUSD:  result.TotalCostUSD,
			Duration: time.Duration(elapsed * float64(time.Second)),
		})
		markTask(p, task.ID, plan.StatusDone)
		store.SaveState(&session.State{PlanID: p.ID"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"codexPoolsFlag := fs.String(""codex-pools"", """", ""Comma-separated Codex pool dirs"")
	buildC := fs.String(""build-cmd"", """", ""Build command"")
	testC := fs.String(""test-cmd"", """", ""Test command"")
	lintC := f"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"return
	}

	if *interactive {
		// Session store (for interactive mode)
		var store session.SessionStore
		if *useSQLite {
			sqlStore, err := session.NewSQLStore(absRepo)
			if err != nil {
				fatal"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"if *interactive {
		// Session store (for interactive mode)
		var store session.SessionStore
		if *useSQLite {
			sqlStore, err := session.NewSQLStore(absRepo)
			if err != nil {
				fatal(""sqlite sto"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"if err != nil {
				fatal(""sqlite store: %v"", err)
			}
			store = sqlStore
		} else {
			store = session.New(absRepo)
		}

		// Launch interactive Bubble Tea TUI
		model := tui.NewInteractiveModel(p."
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"}
		interactivePlanState := taskstate.NewPlanState(interactiveTaskIDs)

		go func() {
			checkResume(store, p)
			store.SaveState(&session.State{PlanID: p.ID, Tasks: p.Tasks, StartedAt: time.Now()})

"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"ts := interactivePlanState.Get(task.ID)
				priorAttempts, _ := store.LoadAttempts(task.ID)
				attemptNum := len(priorAttempts) + 1
				if err != nil {
					tui.SendTaskComplete(program, task.ID, fal"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"attemptNum := len(priorAttempts) + 1
				if err != nil {
					tui.SendTaskComplete(program, task.ID, false, result.TotalCostUSD, elapsed, attemptNum, err.Error(), ts.ClaimedVsVerified())
					store.Sa"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"markTask(p, task.ID, plan.StatusFailed)
					store.SaveState(&session.State{PlanID: p.ID, Tasks: p.Tasks, StartedAt: time.Now()})
					return scheduler.TaskResult{TaskID: task.ID, Error: err, CostUSD:"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"return scheduler.TaskResult{TaskID: task.ID, Error: err, CostUSD: result.TotalCostUSD}
				}
				tui.SendTaskComplete(program, task.ID, true, result.TotalCostUSD, elapsed, attemptNum, """", ts.ClaimedVs"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"{""id"": ""TASK-1"", ""description"": ""Specific task"", ""files"": [""src/file.ts""], ""dependencies"": [], ""type"": ""refactor""}
  ]
}

Rules:
- Each task completable in one agent session (< 20 tool turns)
- List f"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"}
	}
	fmt.Println(""Could not extract plan JSON from output. Run manually and save."")
}

// --- status: show session dashboard ---

func statusCmd(args []string) {
	fs := flag.NewFlagSet(""status"", flag"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"// --- status: show session dashboard ---

func statusCmd(args []string) {
	fs := flag.NewFlagSet(""status"", flag.ExitOnError)
	repo := fs.String(""repo"", ""."", ""Git repository root"")
	useSQLite := fs.Bo"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"absRepo, err := filepath.Abs(*repo)
	if err != nil {
		fatal(""resolve repo: %v"", err)
	}

	// Auto-detect store: if session.db exists and --sqlite not explicitly set, use SQLite
	var store session.Ses"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"if err != nil {
		fatal(""resolve repo: %v"", err)
	}

	// Auto-detect store: if session.db exists and --sqlite not explicitly set, use SQLite
	var store session.SessionStore
	sqlitePath := filepath.Joi"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"fatal(""resolve repo: %v"", err)
	}

	// Auto-detect store: if session.db exists and --sqlite not explicitly set, use SQLite
	var store session.SessionStore
	sqlitePath := filepath.Join(absRepo, "".stoke"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"// Auto-detect store: if session.db exists and --sqlite not explicitly set, use SQLite
	var store session.SessionStore
	sqlitePath := filepath.Join(absRepo, "".stoke"", ""session.db"")
	if *useSQLite || f"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"if err != nil {
			fatal(""sqlite store: %v"", err)
		}
		store = sqlStore
	} else {
		store = session.New(absRepo)
	}
	state, err := store.LoadState()
	if err != nil {
		fatal(""load state: %v"", err)
	}"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"state, err := store.LoadState()
	if err != nil {
		fatal(""load state: %v"", err)
	}
	if state == nil {
		fmt.Println(""No active session."")

		// Show learning if available
		learning, _ := store.LoadLe"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"fmt.Println(""No active session."")

		// Show learning if available
		learning, _ := store.LoadLearning()
		if learning != nil && len(learning.Patterns) > 0 {
			fmt.Println(""\nLearned patterns from pr"
stoke/cmd,stoke/cmd/stoke/main.go,CLAUDE_CONFIG_DIR,Config,Env (Go),No,Low,"var poolDirs []string
	if *claudePoolsFlag != """" {
		poolDirs = splitPools(*claudePoolsFlag)
	} else if *claudeConfigDir != """" {
		poolDirs = []string{*claudeConfigDir}
	} else if env := os.Getenv(""CL"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"// Mode 1: use specified config dir for subscription auth
		os.Setenv(""CLAUDE_CONFIG_DIR"", *claudeConfigDir)
	}

	fmt.Printf(""\n  Launching Claude Code (interactive, guarded)...\n"")
	fmt.Printf(""  Gua"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"os.Setenv(""CLAUDE_CONFIG_DIR"", *claudeConfigDir)
	}

	fmt.Printf(""\n  Launching Claude Code (interactive, guarded)...\n"")
	fmt.Printf(""  Guards: git stash/push/rebase blocked, protected files locked, "
stoke/cmd,stoke/cmd/stoke/main.go,CLAUDE_CONFIG_DIR,Config,Env (Go),No,Low,"cmd.Stderr = os.Stderr

	// Build safe env (Mode 1: full auth scrubbing -- same policy as headless)
	configDir := *claudeConfigDir
	if configDir == """" {
		configDir = os.Getenv(""CLAUDE_CONFIG_DIR"")
	}"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"configDir = os.Getenv(""CLAUDE_CONFIG_DIR"")
	}
	cmd.Env = engine.SafeEnvForClaudeMode1(configDir)

	if runErr := cmd.Run(); runErr != nil {
		// Non-zero exit is normal for interactive sessions (user p"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"}

	// Show what changed
	afterHash := gitHead(absRepo)
	if beforeHash != afterHash {
		fmt.Printf(""\n  Changes made during session:\n"")
		diffCmd := exec.Command(""git"", ""log"", ""--oneline"", beforeHash"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"diffCmd := exec.Command(""git"", ""log"", ""--oneline"", beforeHash+""..""+afterHash)
		diffCmd.Dir = absRepo
		diffCmd.Stdout = os.Stdout
		diffCmd.Run()
	} else {
		fmt.Printf(""\n  No commits made during se"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"statusOut, _ := statusCmd.Output()
	if len(strings.TrimSpace(string(statusOut))) > 0 {
		fmt.Printf(""\n  Uncommitted changes:\n%s\n"", string(statusOut))
	}

	// Cleanup CLAUDE.md (leave hooks for futu"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"fmt.Printf(""  Launching Claude Code (scope mode)...\n"")
	fmt.Printf(""  Read any file. Write only to: %s\n"", *output)
	fmt.Printf(""  MCP: disabled (isolated like headless planning)\n"")
	fmt.Printf(""  A"
stoke/cmd,stoke/cmd/stoke/main.go,CLAUDE_CONFIG_DIR,Config,Env (Go),No,Low,"cmd.Stderr = os.Stderr

	// Mode 1 env (full auth scrubbing -- same policy as headless)
	scopeConfigDir := *claudeConfigDir
	if scopeConfigDir == """" {
		scopeConfigDir = os.Getenv(""CLAUDE_CONFIG_DIR"")"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"}
	cmd.Env = engine.SafeEnvForClaudeMode1(scopeConfigDir)

	cmd.Run()

	// Check if plan file was created during the session
	planPath := filepath.Join(absRepo, *output)
	if fileExists(planPath) {
		d"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"fmt.Printf(""\n  Plan saved: %s (%d bytes)\n"", *output, len(data))
			fmt.Printf(""  Next: stoke build --plan %s\n"", *output)
		}
	} else {
		fmt.Printf(""\n  No plan file found at %s\n"", *output)
		fmt."
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"buildCmd([]string{""--plan"", planPath, ""--repo"", absRepo})
		},
	})

	r.Register(repl.Command{
		Name: ""scope"", Description: ""Interactive read-only session for planning"",
		Run: func(args string) {
			"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"yoloCmd([]string{""--repo"", absRepo})
		},
	})

	r.Register(repl.Command{
		Name: ""status"", Description: ""Show session dashboard"",
		Run: func(args string) {
			statusCmd([]string{""--repo"", absRepo})
	"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"}

	r.Run()
}

// markTask updates a task's status in the plan (for session persistence).
func markTask(p *plan.Plan, taskID string, status plan.Status) {
	for i := range p.Tasks {
		if p.Tasks[i].ID "
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"return
		}
	}
}

// checkResume loads prior session state and marks completed tasks in the plan.
func checkResume(store session.SessionStore, p *plan.Plan) {
	prev, _ := store.LoadState()
	if prev == "
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"}
	}
}

// checkResume loads prior session state and marks completed tasks in the plan.
func checkResume(store session.SessionStore, p *plan.Plan) {
	prev, _ := store.LoadState()
	if prev == nil {
		r"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"COMMANDS:
  run       Execute single task: PLAN -> EXECUTE -> VERIFY -> COMMIT
  build     Execute multi-task plan with parallel agents
  plan      Generate a task plan from codebase analysis (headles"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"yolo      Launch Claude Code interactively with full Stoke guards
  repair    Scan -> auto-generate fix plan -> build -> re-verify
  ship      Build -> review -> fix -> review -> ... until ship-ready
"
stoke/cmd,stoke/cmd/stoke/main.go,session,Sensitive,Auth Token,No,Medium,"--plan <path>        Plan file (default: stoke-plan.json)
  --workers <n>        Max parallel agents (default: 4)
  --claude-pools <dirs> Comma-separated Claude pool dirs (multi-pool)
  --codex-pools "
stoke/integration_test.go,stoke/integration_test.go,session,Sensitive,Auth Token,No,Medium,"""github.com/ericmacdougall/stoke/internal/engine""
	""github.com/ericmacdougall/stoke/internal/failure""
	""github.com/ericmacdougall/stoke/internal/model""
	""github.com/ericmacdougall/stoke/internal/plan"""
stoke/integration_test.go,stoke/integration_test.go,session,Sensitive,Auth Token,No,Medium,"tests := []struct {
		file string
		want bool // true = should be rejected
	}{
		{"".claude/settings.json"", true},
		{"".stoke/session.json"", true},
		{""CLAUDE.md"", true},
		{"".env"", true},
		{"".env.loc"
stoke/integration_test.go,stoke/integration_test.go,session,Sensitive,Auth Token,No,Medium,"// Session persistence + resume
// ===========================================================================

func TestSessionSaveLoadResume(t *testing.T) {
	dir := t.TempDir()
	store := session.New"
stoke/integration_test.go,stoke/integration_test.go,session,Sensitive,Auth Token,No,Medium,"func TestSessionSaveLoadResume(t *testing.T) {
	dir := t.TempDir()
	store := session.New(dir)

	// Save state with 2 done, 1 pending
	state := &session.State{
		PlanID: ""resume-plan"",
		Tasks: []plan."
stoke/integration_test.go,stoke/integration_test.go,session,Sensitive,Auth Token,No,Medium,"}
}

func TestAttemptHistoryRoundtrip(t *testing.T) {
	dir := t.TempDir()
	store := session.New(dir)

	store.SaveAttempt(session.Attempt{
		TaskID:      ""T1"",
		Number:      1,
		Success:     false,
	"
stoke/integration_test.go,stoke/integration_test.go,session,Sensitive,Auth Token,No,Medium,"func TestAttemptHistoryRoundtrip(t *testing.T) {
	dir := t.TempDir()
	store := session.New(dir)

	store.SaveAttempt(session.Attempt{
		TaskID:      ""T1"",
		Number:      1,
		Success:     false,
		Fail"
stoke/integration_test.go,stoke/integration_test.go,session,Sensitive,Auth Token,No,Medium,"Success:     false,
		FailClass:   ""BuildFailed"",
		FailSummary: ""TS2339 errors"",
		DiffSummary: ""+++ src/auth.ts"",
	})
	store.SaveAttempt(session.Attempt{
		TaskID:  ""T1"",
		Number:  2,
		Success: tr"
stoke/internal,stoke/internal/app/app.go,session,Sensitive,Auth Token,No,Medium,"}

	verifier := verify.NewPipeline(buildCmd, testCmd, lintCmd)

	// Use shared worktree manager if provided (critical for parallel builds:
	// the merge mutex must be shared across all tasks in a buil"
stoke/internal,stoke/internal/compute/ember.go,Authorization,Sensitive,Auth Token,No,High (potential hardcoded),"req, err := http.NewRequestWithContext(ctx, ""POST"", b.endpoint+""/v1/workers"", bytes.NewReader(body))
	if err != nil {
		return nil, err
	}
	req.Header.Set(""Authorization"", ""Bearer ""+b.apiKey)
	req.Hea"
stoke/internal,stoke/internal/compute/ember.go,Authorization,Sensitive,Auth Token,No,High (potential hardcoded),"}
	req, err := http.NewRequestWithContext(ctx, method, w.endpoint+path, bodyReader)
	if err != nil {
		return nil, err
	}
	req.Header.Set(""Authorization"", ""Bearer ""+w.apiKey)
	if body != nil {
		req.H"
stoke/internal,stoke/internal/compute/ember.go,Authorization,Sensitive,Auth Token,No,High (potential hardcoded),"req, err := http.NewRequestWithContext(ctx, ""POST"", w.endpoint+""/v1/workers/""+w.id+""/upload"", &buf)
	if err != nil {
		return err
	}
	req.Header.Set(""Authorization"", ""Bearer ""+w.apiKey)
	req.Header.Se"
stoke/internal,stoke/internal/failure/analyzer_test.go,session,Sensitive,Auth Token,No,Medium,"func TestRootCauseClusters(t *testing.T) {
	details := []Detail{
		{Message: ""TS2339: Property 'user' missing""},
		{Message: ""TS2322: Type mismatch""},
		{Message: ""TS2339: Property 'session' missing""}"
stoke/internal,stoke/internal/hooks/hooks.go,session,Sensitive,Auth Token,No,Medium,"echo ""$CMD"" | grep -qE 'git\s+push' && BLOCK ""git push blocked. Stoke controls when to push.""
    echo ""$CMD"" | grep -qE 'git\s+rebase' && BLOCK ""git rebase blocked in Stoke-managed worktrees.""
    ec"
stoke/internal,stoke/internal/hooks/hooks.go,session,Sensitive,Auth Token,No,Medium,"echo ""$CMD"" | grep -qE 'git\s+rebase' && BLOCK ""git rebase blocked in Stoke-managed worktrees.""
    echo ""$CMD"" | grep -qE 'git\s+commit.*--no-verify' && BLOCK ""git commit --no-verify blocked. Hooks m"
stoke/internal,stoke/internal/hooks/hooks.go,session,Sensitive,Auth Token,No,Medium,"echo ""$CMD"" | grep -qE 'git\s+commit.*--no-verify' && BLOCK ""git commit --no-verify blocked. Hooks must run.""
    echo ""$CMD"" | grep -qE 'git\s+force' && BLOCK ""Force operations blocked.""

    # Neste"
stoke/internal,stoke/internal/hooks/hooks.go,session,Sensitive,Auth Token,No,Medium,"echo ""$CMD"" | grep -qE 'git\s+force' && BLOCK ""Force operations blocked.""

    # Nested Claude/Codex sessions
    echo ""$CMD"" | grep -qE '\bclaude\b.*--dangerously-skip-permissions' && BLOCK ""Cannot s"
stoke/internal,stoke/internal/hooks/hooks.go,session,Sensitive,Auth Token,No,Medium,"}
	} else {
		// scope: read + write only to the plan output file
		// Write is allowed so Claude can save the plan artifact.
		// The PreToolUse hook blocks protected files.
		// Bash is denied to ke"
stoke/internal,stoke/internal/hooks/hooks.go,session,Sensitive,Auth Token,No,Medium,"`

	safeWrite(filepath.Join(hookDir, ""pre-tool-use.sh""), []byte(guard), 0755)
}

// GenerateCLAUDEmd writes a CLAUDE.md file with Stoke context for interactive sessions.
// outputFile: for scope mode,"
stoke/internal,stoke/internal/hooks/hooks.go,session,Sensitive,Auth Token,No,Medium,"This repo is under Stoke orchestration. Rules:

## Non-negotiable
- Do NOT modify .stoke/, .claude/, CLAUDE.md, or .env files
- Do NOT use git push, git reset --hard, git rebase, or git stash
- Do NOT"
stoke/internal,stoke/internal/managed/proxy.go,EMBER_API_KEY,Sensitive,Env (Go),No,Medium,"Markup      float64
}

// LoadConfig reads managed pool config from env or config file.
func LoadConfig() Config {
	key := os.Getenv(""EMBER_API_KEY"")
	if key == """" {
		return Config{Enabled: false}
	}"
stoke/internal,stoke/internal/managed/proxy.go,EMBER_API_URL,Config,Env (Go),No,Low,"func LoadConfig() Config {
	key := os.Getenv(""EMBER_API_KEY"")
	if key == """" {
		return Config{Enabled: false}
	}
	endpoint := os.Getenv(""EMBER_API_URL"")
	if endpoint == """" {
		endpoint = ""https://api."
stoke/internal,stoke/internal/managed/proxy.go,Authorization,Sensitive,Auth Token,No,High (potential hardcoded),"req, err := http.NewRequest(""POST"", p.config.APIEndpoint+""/v1/ai/chat"", bytes.NewReader(body))
	if err != nil {
		return """", UsageEvent{}, err
	}
	req.Header.Set(""Authorization"", ""Bearer ""+p.config.AP"
stoke/internal,stoke/internal/managed/proxy.go,Authorization,Sensitive,Auth Token,No,High (potential hardcoded),"req, err := http.NewRequest(""POST"", p.config.APIEndpoint+""/v1/ai/chat"", bytes.NewReader(body))
	if err != nil {
		return """", UsageEvent{}, err
	}
	req.Header.Set(""Authorization"", ""Bearer ""+p.config.AP"
stoke/internal,stoke/internal/managed/proxy.go,session,Sensitive,Auth Token,No,Medium,"p.usage = append(p.usage, usage)
	p.mu.Unlock()
	return text, usage, nil
}

// TotalCost returns cumulative cost and markup for this session.
func (p *Proxy) TotalCost() (cost, markup float64) {
	p.mu"
stoke/internal,stoke/internal/plan/roi_test.go,session,Sensitive,Auth Token,No,Medium,"roi := ClassifyROI(task)
	if roi.Class != ROIHigh { t.Errorf(""class=%v, want high"", roi.Class) }
}

func TestROIHighReliability(t *testing.T) {
	roi := ClassifyROI(Task{Description: ""Fix race conditio"
stoke/internal,stoke/internal/prompts/prompts.go,session,Sensitive,Auth Token,No,Medium,"//   Phase 4: Research execution
//   Phase 5: Synthesis + completeness check (loop to 3 if needed)
//   Phase 6: Write full scope
//   Phase 7: Generate verification checklist

// ScopeSystemPrompt r"
stoke/internal,stoke/internal/prompts/prompts.go,session,Sensitive,Auth Token,No,Medium,"Save the scope document and verification checklist to the files the user specifies (default: scope.md and verification.json).
`
}

// ScopeCLAUDEmd returns CLAUDE.md content for interactive scope sess"
stoke/internal,stoke/internal/prompts/prompts.go,session,Sensitive,Auth Token,No,Medium,"// ScopeCLAUDEmd returns CLAUDE.md content for interactive scope sessions.
func ScopeCLAUDEmd() string {
	return `# Stoke Scope Session (Read-Only)

You are in a Stoke-managed scoping session. Your to"
stoke/internal,stoke/internal/prompts/prompts.go,session,Sensitive,Auth Token,No,Medium,"}

	b.WriteString(`
### Step 2: Break into chunks
Each task must be:
- Completable in one agent session (< 20 tool turns)
- Independently verifiable (build + test + lint must pass after this task alon"
stoke/internal,stoke/internal/remote/session.go,session,Sensitive,Auth Token,No,Medium,")

type SessionReporter struct {
	endpoint  string
	apiKey    string
	sessionID string
	client    *http.Client
}

type TaskProgress struct {
	TaskID      string  `json:""task_id""`
	Description string  "
stoke/internal,stoke/internal/remote/session.go,session,Sensitive,Auth Token,No,Medium,"CostUSD     float64 `json:""cost_usd""`
	DurationMs  int64   `json:""duration_ms""`
}

type SessionUpdate struct {
	SessionID    string         `json:""session_id""`
	PlanID       string         `json:""plan"
stoke/internal,stoke/internal/remote/session.go,session,Sensitive,Auth Token,No,Medium,"TotalCostUSD float64        `json:""total_cost_usd""`
	BurstWorkers int            `json:""burst_workers""`
	UpdatedAt    time.Time      `json:""updated_at""`
}

// New creates a session reporter. Returns n"
stoke/internal,stoke/internal/remote/session.go,EMBER_API_KEY,Sensitive,Env (Go),No,Medium,"UpdatedAt    time.Time      `json:""updated_at""`
}

// New creates a session reporter. Returns nil if no Ember key is configured.
func New() *SessionReporter {
	key := os.Getenv(""EMBER_API_KEY"")
	if ke"
stoke/internal,stoke/internal/remote/session.go,EMBER_API_URL,Config,Env (Go),No,Low,"func New() *SessionReporter {
	key := os.Getenv(""EMBER_API_KEY"")
	if key == """" {
		return nil
	}
	endpoint := os.Getenv(""EMBER_API_URL"")
	if endpoint == """" {
		endpoint = ""https://api.ember.dev""
	}
	r"
stoke/internal,stoke/internal/remote/session.go,Authorization,Sensitive,Auth Token,No,High (potential hardcoded),"}
	req, err := http.NewRequest(method, r.endpoint+path, bodyReader)
	if err != nil {
		return nil, err
	}
	req.Header.Set(""Authorization"", ""Bearer ""+r.apiKey)
	if body != nil {
		req.Header.Set(""Conte"
stoke/internal,stoke/internal/remote/session.go,session,Sensitive,Auth Token,No,Medium,"req.Header.Set(""Content-Type"", ""application/json"")
	}
	return r.client.Do(req)
}

// RegisterSession creates a session on Ember and returns the shareable web URL.
func (r *SessionReporter) RegisterSes"
stoke/internal,stoke/internal/remote/session.go,session,Sensitive,Auth Token,No,Medium,"func (r *SessionReporter) RegisterSession(planID string) (string, error) {
	if r == nil {
		return """", nil
	}

	resp, err := r.doReq(""POST"", ""/v1/sessions"", map[string]string{""plan_id"": planID})
	if e"
stoke/internal,stoke/internal/remote/session.go,session,Sensitive,Auth Token,No,Medium,"return """", nil
	}

	resp, err := r.doReq(""POST"", ""/v1/sessions"", map[string]string{""plan_id"": planID})
	if err != nil {
		return """", fmt.Errorf(""register session: %w"", err)
	}
	defer resp.Body.Close()"
stoke/internal,stoke/internal/remote/session.go,session,Sensitive,Auth Token,No,Medium,"}
	defer resp.Body.Close()

	if resp.StatusCode != 201 && resp.StatusCode != 200 {
		body, _ := io.ReadAll(resp.Body)
		return """", fmt.Errorf(""register session: HTTP %d: %s"", resp.StatusCode, string(b"
stoke/internal,stoke/internal/remote/session.go,session,Sensitive,Auth Token,No,Medium,"body, _ := io.ReadAll(resp.Body)
		return """", fmt.Errorf(""register session: HTTP %d: %s"", resp.StatusCode, string(body))
	}

	var result struct {
		SessionID string `json:""session_id""`
		URL       str"
stoke/internal,stoke/internal/remote/session.go,session,Sensitive,Auth Token,No,Medium,"var result struct {
		SessionID string `json:""session_id""`
		URL       string `json:""url""`
	}
	if err := json.NewDecoder(resp.Body).Decode(&result); err != nil {
		return """", fmt.Errorf(""decode sessio"
stoke/internal,stoke/internal/remote/session.go,session,Sensitive,Auth Token,No,Medium,"URL       string `json:""url""`
	}
	if err := json.NewDecoder(resp.Body).Decode(&result); err != nil {
		return """", fmt.Errorf(""decode session response: %w"", err)
	}
	r.sessionID = result.SessionID
	ret"
stoke/internal,stoke/internal/remote/session.go,session,Sensitive,Auth Token,No,Medium,"return result.URL, nil
}

// Update pushes a progress snapshot to Ember.
func (r *SessionReporter) Update(update SessionUpdate) error {
	if r == nil || r.sessionID == """" {
		return nil
	}
	update.Sess"
stoke/internal,stoke/internal/remote/session.go,session,Sensitive,Auth Token,No,Medium,"// Update pushes a progress snapshot to Ember.
func (r *SessionReporter) Update(update SessionUpdate) error {
	if r == nil || r.sessionID == """" {
		return nil
	}
	update.SessionID = r.sessionID
	updat"
stoke/internal,stoke/internal/remote/session.go,session,Sensitive,Auth Token,No,Medium,"return nil
	}
	update.SessionID = r.sessionID
	update.UpdatedAt = time.Now()

	resp, err := r.doReq(""PUT"", ""/v1/sessions/""+r.sessionID, update)
	if err != nil {
		return err
	}
	resp.Body.Close()
	ret"
stoke/internal,stoke/internal/remote/session.go,session,Sensitive,Auth Token,No,Medium,"}
	resp.Body.Close()
	return nil
}

// Complete marks the session as finished on Ember.
func (r *SessionReporter) Complete(success bool, summary string) error {
	if r == nil || r.sessionID == """" {
		r"
stoke/internal,stoke/internal/remote/session.go,session,Sensitive,Auth Token,No,Medium,"return nil
}

// Complete marks the session as finished on Ember.
func (r *SessionReporter) Complete(success bool, summary string) error {
	if r == nil || r.sessionID == """" {
		return nil
	}

	resp, e"
stoke/internal,stoke/internal/remote/session.go,session,Sensitive,Auth Token,No,Medium,"func (r *SessionReporter) Complete(success bool, summary string) error {
	if r == nil || r.sessionID == """" {
		return nil
	}

	resp, err := r.doReq(""PUT"", ""/v1/sessions/""+r.sessionID, map[string]any{
"
stoke/internal,stoke/internal/remote/session.go,session,Sensitive,Auth Token,No,Medium,"}
	resp.Body.Close()
	return nil
}

// SessionID returns the registered session ID (empty if not registered).
func (r *SessionReporter) SessionID() string {
	if r == nil {
		return """"
	}
	return r.ses"
stoke/internal,stoke/internal/remote/session.go,session,Sensitive,Auth Token,No,Medium,"// SessionID returns the registered session ID (empty if not registered).
func (r *SessionReporter) SessionID() string {
	if r == nil {
		return """"
	}
	return r.sessionID
}

// WebURL returns the shar"
stoke/internal,stoke/internal/remote/session.go,session,Sensitive,Auth Token,No,Medium,"return """"
	}
	return r.sessionID
}

// WebURL returns the shareable dashboard URL for this session.
func (r *SessionReporter) WebURL() string {
	if r == nil || r.sessionID == """" {
		return """"
	}
	retu"
